SampleSize,Set,Memory_Percentage,Failure_Percentage
110,20,0.846154,0
110,20,0.8125,0
110,20,0.814815,0.0434783
110,20,0.75,0.0357143
110,20,0.852941,0
110,20,0.8,0
110,20,0.964286,0
110,20,0.727273,0
110,20,0.878788,0
110,20,0.83871,0
110,20,0.763158,0
110,20,0.8,0
110,20,0.933333,0
110,20,0.846154,0
110,20,0.857143,0
110,20,0.83871,0.037037
110,20,0.878788,0
110,20,0.72,0.0526316
110,20,0.826087,0
110,20,0.862069,0.0384615
110,20,0.789474,0
110,20,0.863636,0
110,20,0.833333,0.0322581
110,20,0.769231,0.0322581
110,20,0.758621,0
110,20,0.92,0
110,20,0.8,0.2
110,20,0.892857,0
110,20,0.774194,0
110,20,0.761905,0
110,20,0.894737,0
